country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",15-01-2026 12:00,25.366336,87.117468,PM2.5,77,153,102
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",15-01-2026 12:00,25.366336,87.117468,OZONE,22,43,26
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",15-01-2026 12:00,25.892357,86.590325,PM2.5,45,207,129
India,Delhi,Delhi,"Bawana, Delhi - DPCC",15-01-2026 12:00,28.7762,77.051074,PM10,115,416,221
India,Delhi,Delhi,"Bawana, Delhi - DPCC",15-01-2026 12:00,28.7762,77.051074,NH3,8,11,9
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",15-01-2026 12:00,28.5512005,77.2735737,CO,30,80,59
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",15-01-2026 12:00,28.656756,77.227234,CO,79,107,93
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",15-01-2026 12:00,22.977134,72.553024,PM10,68,151,105
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",15-01-2026 12:00,22.977134,72.553024,NH3,2,19,7
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",15-01-2026 12:00,22.977134,72.553024,SO2,1,65,22
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",15-01-2026 12:00,23.020509,72.579261,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",15-01-2026 12:00,23.020509,72.579261,SO2,9,23,13
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",15-01-2026 12:00,23.020509,72.579261,OZONE,7,76,36
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",15-01-2026 12:00,23.016834,72.625775,NO2,11,84,36
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",15-01-2026 12:00,23.016834,72.625775,NH3,4,9,6
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",15-01-2026 12:00,23.041137,72.456691,NH3,7,11,9
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",15-01-2026 12:00,23.041137,72.456691,SO2,2,7,3
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",15-01-2026 12:00,23.041137,72.456691,CO,12,29,27
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",15-01-2026 12:00,23.023389,72.515201,OZONE,6,46,15
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",15-01-2026 12:00,23.076793,72.627874,PM2.5,45,95,72
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",15-01-2026 12:00,21.613267,73.010555,NO2,NA,NA,NA
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",15-01-2026 12:00,21.613267,73.010555,SO2,NA,NA,NA
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",15-01-2026 12:00,21.613267,73.010555,OZONE,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",15-01-2026 12:00,23.163798,72.677768,CO,2,30,14
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",15-01-2026 12:00,23.243639,72.68994,PM10,58,113,93
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",15-01-2026 12:00,28.5918245,77.2273074,NO2,19,65,38
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",15-01-2026 12:00,28.611281,77.237738,PM2.5,233,407,333
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",15-01-2026 12:00,28.611281,77.237738,PM10,153,332,218
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",15-01-2026 12:00,28.611281,77.237738,SO2,17,28,21
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",15-01-2026 12:00,28.611281,77.237738,CO,18,110,54
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",15-01-2026 12:00,28.611281,77.237738,OZONE,3,152,12
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",15-01-2026 12:00,28.60909,77.0325413,NH3,8,12,9
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",15-01-2026 12:00,28.563262,77.186937,NH3,9,11,10
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",15-01-2026 12:00,28.563262,77.186937,SO2,11,39,24
India,Delhi,Delhi,"Rohini, Delhi - DPCC",15-01-2026 12:00,28.732528,77.11992,CO,46,100,54
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",15-01-2026 12:00,28.5504249,77.2159377,PM2.5,306,433,377
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",15-01-2026 12:00,28.5504249,77.2159377,OZONE,16,18,16
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",15-01-2026 12:00,28.710508,77.249485,PM2.5,240,417,348
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",15-01-2026 12:00,28.531346,77.190156,PM10,129,281,209
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",15-01-2026 12:00,28.672342,77.31526,SO2,6,34,12
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",15-01-2026 12:00,28.699793,77.165453,PM2.5,318,471,377
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",15-01-2026 12:00,28.699793,77.165453,PM10,162,432,278
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",15-01-2026 12:00,28.570173,76.933762,NH3,12,15,13
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",15-01-2026 12:00,28.570173,76.933762,SO2,3,55,24
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",15-01-2026 12:00,28.56789,77.250515,PM10,184,414,281
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",15-01-2026 12:00,28.530785,77.271255,PM10,167,354,252
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",15-01-2026 12:00,28.699793,77.165453,NH3,8,11,10
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",15-01-2026 12:00,23.107969,72.574648,PM10,87,168,116
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",15-01-2026 12:00,23.107969,72.574648,SO2,9,34,16
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",15-01-2026 12:00,23.221714,72.654328,NO2,27,37,31
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",15-01-2026 12:00,20.362421,72.918013,PM2.5,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",15-01-2026 12:00,20.362421,72.918013,NO2,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",15-01-2026 12:00,20.362421,72.918013,NH3,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",15-01-2026 12:00,28.674045,77.131023,PM2.5,309,469,375
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",15-01-2026 12:00,28.674045,77.131023,PM10,156,382,260
India,Delhi,Delhi,"Pusa, Delhi - DPCC",15-01-2026 12:00,28.639652,77.146275,NO2,36,148,98
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",15-01-2026 12:00,29.966942,76.875879,NO2,16,22,19
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",15-01-2026 12:00,29.966942,76.875879,SO2,2,27,9
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",15-01-2026 12:00,29.966942,76.875879,CO,37,64,46
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",15-01-2026 12:00,29.966942,76.875879,OZONE,1,20,16
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",15-01-2026 12:00,27.9002,76.9938,PM10,53,182,120
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",15-01-2026 12:00,28.360699,76.93609,PM2.5,133,315,253
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",15-01-2026 12:00,28.360699,76.93609,NH3,13,16,14
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",15-01-2026 12:00,28.060249,76.113115,PM10,62,231,166
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",15-01-2026 12:00,28.060249,76.113115,NO2,55,107,67
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",15-01-2026 12:00,22.969611,72.6435,PM2.5,59,189,80
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",15-01-2026 12:00,22.969611,72.6435,PM10,66,217,90
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",15-01-2026 12:00,30.379589,76.778328,NH3,9,11,10
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",15-01-2026 12:00,28.6701,76.9254,PM2.5,54,308,187
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",15-01-2026 12:00,28.3419248,77.319699,OZONE,15,15,15
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",15-01-2026 12:00,28.806223,76.141105,PM2.5,124,490,213
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",15-01-2026 12:00,28.806223,76.141105,NO2,1,34,32
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",15-01-2026 12:00,28.593883,76.270653,PM10,109,265,174
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",15-01-2026 12:00,28.593883,76.270653,SO2,9,11,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",15-01-2026 12:00,28.2068,76.7997,SO2,1,1,1
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",15-01-2026 12:00,28.2068,76.7997,CO,28,70,52
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",15-01-2026 12:00,28.2068,76.7997,OZONE,4,27,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",15-01-2026 12:00,28.39072,77.30059,SO2,8,9,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",15-01-2026 12:00,28.376058,77.315741,CO,12,73,44
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",15-01-2026 12:00,29.5364,75.0158,CO,64,111,85
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",15-01-2026 12:00,29.0272,77.0621,PM10,NA,NA,NA
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",15-01-2026 12:00,30.943887,76.801991,NO2,8,26,15
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",15-01-2026 12:00,34.066206,74.81982,PM10,22,50,33
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",15-01-2026 12:00,28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",15-01-2026 12:00,28.3153,76.9143,OZONE,NA,NA,NA
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",15-01-2026 12:00,30.7057778,76.85318056,OZONE,22,44,30
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",15-01-2026 12:00,29.5364,75.0158,PM10,54,214,110
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",15-01-2026 12:00,28.4417,77.3217,CO,59,65,61
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",15-01-2026 12:00,28.4417,77.3217,OZONE,17,19,18
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",15-01-2026 12:00,29.503664,75.467934,PM2.5,45,303,141
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",15-01-2026 12:00,29.503664,75.467934,PM10,68,259,146
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",15-01-2026 12:00,29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",15-01-2026 12:00,29.503664,75.467934,NH3,13,14,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",15-01-2026 12:00,28.422681,77.148944,NO2,15,57,36
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",15-01-2026 12:00,28.4227,77.0667,SO2,5,11,8
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",15-01-2026 12:00,28.4275,77.1465,PM2.5,249,358,320
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",15-01-2026 12:00,28.4501238,77.0263051,NO2,9,46,26
India,Haryana,Jind,"Police Lines, Jind - HSPCB",15-01-2026 12:00,29.307814,76.337619,NO2,36,50,43
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",15-01-2026 12:00,29.8006,76.4155,PM10,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",15-01-2026 12:00,29.8006,76.4155,NO2,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",15-01-2026 12:00,29.8006,76.4155,NH3,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",15-01-2026 12:00,29.8006,76.4155,CO,44,44,44
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",15-01-2026 12:00,29.8006,76.4155,OZONE,50,50,50
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",15-01-2026 12:00,34.066206,74.81982,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",15-01-2026 12:00,12.9135218,77.5950804,OZONE,22,25,22
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",15-01-2026 12:00,12.921418,77.502466,CO,33,61,43
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",15-01-2026 12:00,12.990328,77.5431385,SO2,6,6,6
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",15-01-2026 12:00,13.0246342,77.5080115,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",15-01-2026 12:00,13.0246342,77.5080115,OZONE,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",15-01-2026 12:00,11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",15-01-2026 12:00,11.55358,76.55521,CO,18,120,19
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",15-01-2026 12:00,11.55358,76.55521,OZONE,13,49,15
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",15-01-2026 12:00,13.428828,77.731418,PM2.5,21,123,54
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",15-01-2026 12:00,13.428828,77.731418,PM10,32,102,61
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",15-01-2026 12:00,13.428828,77.731418,NO2,5,73,28
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",15-01-2026 12:00,12.920984,77.584908,PM10,62,127,88
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",15-01-2026 12:00,12.7816279,77.6299145,PM2.5,35,62,52
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",15-01-2026 12:00,12.7816279,77.6299145,CO,50,53,52
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",15-01-2026 12:00,13.003872,77.664217,PM10,66,74,74
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",15-01-2026 12:00,13.003872,77.664217,SO2,10,12,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",15-01-2026 12:00,13.0270199,77.494094,PM2.5,18,52,34
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",15-01-2026 12:00,13.0270199,77.494094,OZONE,21,21,21
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",15-01-2026 12:00,12.921418,77.502466,PM10,46,409,129
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",15-01-2026 12:00,12.921418,77.502466,SO2,5,6,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",15-01-2026 12:00,8.5149093,76.9435879,OZONE,4,27,16
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",15-01-2026 12:00,10.5324,76.2159,SO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",15-01-2026 12:00,23.210494,77.425409,NO2,24,104,54
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",15-01-2026 12:00,23.210494,77.425409,OZONE,6,57,30
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",15-01-2026 12:00,23.233584,77.400574,SO2,13,33,20
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",15-01-2026 12:00,23.233584,77.400574,CO,37,108,46
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",15-01-2026 12:00,23.81748678,79.446246,PM2.5,NA,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",15-01-2026 12:00,22.9682591,76.064118,PM10,86,185,117
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",15-01-2026 12:00,22.9682591,76.064118,CO,19,40,25
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",15-01-2026 12:00,26.203442,78.193251,PM2.5,96,381,251
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",15-01-2026 12:00,26.203442,78.193251,CO,52,195,151
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",15-01-2026 12:00,26.259242,78.216432,PM2.5,64,340,243
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",15-01-2026 12:00,26.259242,78.216432,SO2,1,23,8
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",15-01-2026 12:00,26.200388,78.147714,NO2,40,139,71
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",15-01-2026 12:00,26.200388,78.147714,OZONE,10,60,13
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",15-01-2026 12:00,13.328028,75.797056,PM2.5,12,36,32
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",15-01-2026 12:00,13.328028,75.797056,OZONE,21,41,21
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",15-01-2026 12:00,14.4758,75.9052,PM2.5,29,124,56
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",15-01-2026 12:00,15.459706,75.008381,SO2,3,7,5
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15-01-2026 12:00,15.3714823,75.1160168,PM10,59,81,62
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15-01-2026 12:00,15.3714823,75.1160168,SO2,1,2,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15-01-2026 12:00,15.3714823,75.1160168,OZONE,13,33,25
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",15-01-2026 12:00,13.94,75.555917,OZONE,8,35,14
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",15-01-2026 12:00,13.377516,77.099072,PM2.5,77,432,132
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",15-01-2026 12:00,13.377516,77.099072,OZONE,23,23,23
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",15-01-2026 12:00,16.7602,77.1428,PM2.5,37,78,60
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",15-01-2026 12:00,10.073232,76.302765,NO2,6,7,6
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",15-01-2026 12:00,10.073232,76.302765,SO2,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",15-01-2026 12:00,11.875,75.3732,PM10,54,59,56
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",15-01-2026 12:00,8.8787,76.6073,OZONE,29,36,32
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",15-01-2026 12:00,8.5637,76.8865,PM2.5,47,135,86
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",15-01-2026 12:00,8.5637,76.8865,PM10,40,83,62
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",15-01-2026 12:00,8.5637,76.8865,NO2,6,8,7
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",15-01-2026 12:00,8.5637,76.8865,OZONE,36,37,36
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",15-01-2026 12:00,12.9352049,77.6814488,NH3,1,2,1
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",15-01-2026 12:00,12.9352049,77.6814488,CO,36,40,36
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",15-01-2026 12:00,12.9352049,77.6814488,OZONE,10,48,20
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",15-01-2026 12:00,12.951913,77.539784,SO2,9,32,20
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",15-01-2026 12:00,12.951913,77.539784,CO,2,44,11
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",15-01-2026 12:00,13.029152,77.585901,NH3,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",15-01-2026 12:00,17.336318,76.847397,PM10,25,68,47
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",15-01-2026 12:00,15.34763,76.181767,PM10,27,80,46
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",15-01-2026 12:00,12.21041,76.37376,NO2,9,32,20
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",15-01-2026 12:00,19.309073,73.057223,SO2,7,18,13
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",15-01-2026 12:00,19.786089,72.757971,PM2.5,39,92,59
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",15-01-2026 12:00,19.786089,72.757971,PM10,57,119,89
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",15-01-2026 12:00,19.786089,72.757971,NH3,6,12,8
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",15-01-2026 12:00,19.9629,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",15-01-2026 12:00,19.9629,79.298714,OZONE,25,25,25
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",15-01-2026 12:00,19.9775302,79.2337086,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",15-01-2026 12:00,19.9775302,79.2337086,CO,34,41,39
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",15-01-2026 12:00,19.9775302,79.2337086,OZONE,17,19,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",15-01-2026 12:00,20.918946,74.776388,PM2.5,59,106,84
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",15-01-2026 12:00,20.918946,74.776388,NO2,8,36,17
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",15-01-2026 12:00,23.163174,79.973061,SO2,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",15-01-2026 12:00,23.142888,79.916147,PM2.5,80,239,126
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",15-01-2026 12:00,23.142888,79.916147,NO2,19,118,38
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",15-01-2026 12:00,23.142888,79.916147,NH3,2,2,2
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",15-01-2026 12:00,23.142888,79.916147,SO2,4,14,8
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",15-01-2026 12:00,23.142888,79.916147,CO,36,119,52
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",15-01-2026 12:00,23.168606,79.932247,PM2.5,82,316,191
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",15-01-2026 12:00,23.218135,79.95777,NH3,5,8,6
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",15-01-2026 12:00,23.50016,80.23284,PM2.5,48,163,99
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",15-01-2026 12:00,23.50016,80.23284,NO2,27,49,41
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",15-01-2026 12:00,23.50016,80.23284,CO,26,96,66
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",15-01-2026 12:00,16.7143745,74.2426398,NO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",15-01-2026 12:00,16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",15-01-2026 12:00,16.7143745,74.2426398,OZONE,3,48,16
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",15-01-2026 12:00,18.1023399,73.4783687,NO2,15,76,29
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",15-01-2026 12:00,18.1023399,73.4783687,CO,14,52,31
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",15-01-2026 12:00,19.296481,72.840923,PM10,67,123,93
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",15-01-2026 12:00,19.296481,72.840923,NO2,22,82,44
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",15-01-2026 12:00,19.296481,72.840923,NH3,3,9,5
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",15-01-2026 12:00,19.053536,72.84643,PM2.5,93,200,132
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",15-01-2026 12:00,19.053536,72.84643,CO,25,74,54
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",15-01-2026 12:00,21.001264,75.565602,CO,20,72,24
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",15-01-2026 12:00,21.001264,75.565602,OZONE,2,100,33
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",15-01-2026 12:00,19.854616,75.905894,NO2,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",15-01-2026 12:00,19.25292,73.142019,NO2,36,37,36
